step,tokens_per_second,model
1934,1159973.3029008696,LN
1935,1156913.835935675,LN
1937,1160176.4826001748,LN
1939,1154581.3075413646,LN
1941,1155788.511449841,LN
1942,1154577.2661915629,LN
1943,1156985.256031097,LN
1944,1155921.360797141,LN
1945,1155858.1725432535,LN
1947,1158248.7377655674,LN
1948,1155990.227658802,LN
1949,1154907.1333985038,LN
1951,1157961.673165132,LN
1952,1158329.271525523,LN
1954,1159700.876394808,LN
1955,1158148.6962680514,LN
1962,1143816.2046467888,LN
1963,1148015.273062908,LN
1966,1146260.7251922404,LN
1973,1142876.950797043,LN
1974,1102136.181402647,LN
1976,1136582.3993119588,LN
1977,1132134.4596077506,LN
1978,1121518.8176960435,LN
1979,1141179.1206139366,LN
1980,1141274.6722837707,LN
1981,1077052.216914096,LN
1982,1085989.609155864,LN
1985,1081392.5353815043,LN
1987,1104238.50473527,LN
1988,1091697.2587975273,LN
1992,1088448.6358413089,LN
1995,1107567.3341866508,LN
1996,1087995.5574654143,LN
1997,1089514.245063299,LN
1999,1101909.3825925214,LN
2004,1147442.600065955,LN
2006,1125528.5964593568,LN
2007,1146218.503502384,LN
2009,1143666.2961372675,LN
2012,1146254.3519076584,LN
2015,1148811.73455259,LN
2016,1132221.5071165983,LN
2018,1137541.1449740075,LN
2022,1126403.3821207508,LN
2023,1139958.101177858,LN
2027,1098168.2020088758,LN
2028,1095209.6442932163,LN
2030,1090067.2848203168,LN
2032,1085853.044282979,LN
2034,1083158.818047005,LN
2035,1080367.515403058,LN
2036,1088853.9255526902,LN
2038,1088616.0327759564,LN
2043,1064686.4439842382,LN
2045,1084815.273658655,LN
2046,1082951.8500528913,LN
2048,1087770.953286857,LN
2051,1094851.211120663,LN
2052,1082893.543458092,LN
2053,1064046.9431604615,LN
2056,1087519.191148805,LN
2057,1065516.673480819,LN
2058,1082072.940270599,LN
2059,1105016.821581117,LN
2060,1082582.2072195015,LN
2061,1074393.7347817817,LN
2062,1081469.8271397697,LN
2063,1090875.5298315007,LN
2066,1076719.626717641,LN
2068,1075435.4948737628,LN
2070,1078376.8787876014,LN
2072,1085533.5737908203,LN
2074,1110471.9862805894,LN
2075,1105447.8829072118,LN
2077,1087790.3244334548,LN
2078,1080258.5399054452,LN
2080,1081869.2256896044,LN
2082,1094493.7388147805,LN
2083,1093288.6289002995,LN
2084,1074146.726965438,LN
2088,1096599.0606708582,LN
2089,1088644.0570359624,LN
2091,1088679.9876851907,LN
2092,1111110.1361168788,LN
2093,1088028.5742038526,LN
2094,1104259.2061898122,LN
2096,1080542.346698918,LN
2099,1120312.8498976666,LN
2101,1090654.7838281265,LN
2102,1129546.262906689,LN
2104,1093527.1183662212,LN
2105,1080858.8856991937,LN
2106,1079100.089875966,LN
2107,1088344.4877685034,LN
2108,1125251.3779631136,LN
2111,1079870.2281528702,LN
2114,1067919.7148255538,LN
2116,1076941.7995032114,LN
2118,1087737.2347884928,LN
2120,1129434.875363891,LN
2121,1139849.3774445942,LN
2122,1144420.2024122602,LN
2125,1129098.52553923,LN
2126,1143042.4961718791,LN
2129,1146734.139646649,LN
2131,1150589.357598065,LN
2138,1151981.3042337005,LN
2140,1152382.1526864877,LN
2142,1154497.2532909035,LN
2145,1153214.5216187416,LN
2148,1152510.19317942,LN
2149,1153919.7114507086,LN
2150,1155669.4590213788,LN
2151,1153531.508310165,LN
2152,1153692.0845801074,LN
2154,1153536.349152194,LN
2155,1154826.2661565435,LN
2158,1154989.6296536997,LN
2159,1156439.27866719,LN
2160,1154860.229018773,LN
2161,1154618.489287032,LN
2162,1151259.9971408148,LN
2163,1152373.2955913672,LN
2168,1154759.9634681712,LN
2169,1155090.744078581,LN
2171,1156826.1960505948,LN
2177,1158439.1083389877,LN
2179,1161101.8905249315,LN
2182,1157192.2617959743,LN
2184,1158204.0016264194,LN
2185,1158663.728440336,LN
2186,1158688.1489175153,LN
2187,1159210.179197906,LN
2188,1159666.628226448,LN
2190,1144324.9173041885,LN
2193,1153573.4636242632,LN
2195,1153592.0217559177,LN
2196,1147801.1526703795,LN
2197,1153232.2618174902,LN
2198,1149724.7045212616,LN
2199,1151738.3552323668,LN
2201,1133501.561259639,LN
2203,1126809.7200540288,LN
2205,1128624.1104982658,LN
2206,1135021.9236802603,LN
2215,1095779.4031289427,LN
2219,1091363.507826567,LN
2220,1105354.53183126,LN
2223,1082514.7035769045,LN
2224,1095016.9482092503,LN
2225,1137657.2762486162,LN
2226,1077004.3900330886,LN
2227,1091515.187512285,LN
2228,1080175.054074658,LN
2231,1084295.349701851,LN
2232,1083021.5417808448,LN
2233,1111832.9606458775,LN
2234,1079777.6121365917,LN
2236,1073548.2218792574,LN
2237,1074288.760074465,LN
2241,1134015.1734431824,LN
2242,1077890.5799300433,LN
2244,1077911.0097479902,LN
2245,1086519.7489643833,LN
2246,1092517.331817703,LN
2247,1091782.5352812323,LN
2248,1106747.54321353,LN
2249,1109913.7393411049,LN
2253,1080834.0940743329,LN
2255,1077403.3118175047,LN
2257,1104879.8707748046,LN
2258,1089703.5691842951,LN
2259,1103406.653262015,LN
2261,1092934.3488645332,LN
2262,1090219.3250620544,LN
2263,1079484.3151059444,LN
2264,1112647.5446885936,LN
2265,1109904.02916912,LN
2268,1095821.631070309,LN
2273,1096167.585860734,LN
2274,1133493.7710315252,LN
2275,1096174.1429022436,LN
2282,1095075.840571127,LN
2284,1085750.107085395,LN
2285,1089204.845392334,LN
2286,1080344.8693341855,LN
2290,1082798.986354612,LN
2293,1089000.5940423035,LN
2297,1131229.0272418058,LN
2298,1142183.607346464,LN
2299,1145218.0433654091,LN
2300,1144651.3347107638,LN
2305,1148841.3432674464,LN
2306,1148958.192550608,LN
2309,1263330.904488253,LN
2312,1264218.4295411203,LN
2314,1262504.7827423909,LN
2319,1271546.8273258826,LN
2320,1268099.7881632585,LN
2321,1267582.9918285282,LN
2322,1269985.6055682418,LN
2323,1265725.4248406491,LN
2325,1263444.8620751072,LN
2326,1266270.6021902391,LN
2327,1265539.6762071273,LN
2328,1266193.315878207,LN
2329,1262055.5479650646,LN
2331,1267611.488711229,LN
2332,1269996.607344187,LN
2333,1260955.5496664438,LN
2335,1260432.27701475,LN
2338,1262345.3402509969,LN
2339,1263603.85636556,LN
2340,1263316.3890743533,LN
2342,1264691.0255920377,LN
2343,1262298.2399489346,LN
2346,1270225.4875078483,LN
2347,1271741.6983742814,LN
2348,1274157.9032600482,LN
2350,1271355.6911222269,LN
2352,1273526.9928413366,LN
2354,1270704.0547986052,LN
2355,1275582.1445632875,LN
2356,1276272.867359565,LN
2357,1273602.226522732,LN
2358,1276486.23194537,LN
2359,1273579.3604440512,LN
2360,1274097.3677925034,LN
2363,1276585.5300659128,LN
2364,1275113.9446656269,LN
2366,1275361.6853572745,LN
2369,1276016.6278190734,LN
2370,1272434.157321887,LN
2374,1275768.6326399546,LN
2377,1274137.970214805,LN
2381,1279958.2173158643,LN
2386,1274496.8604773951,LN
2387,1275083.6307735485,LN
2388,1280415.071095765,LN
2389,1270618.1503785814,LN
2390,1271017.6677979894,LN
2391,1275658.3612760855,LN
2394,1275556.987647704,LN
2398,1274309.2670985404,LN
2401,1277505.1416580784,LN
2402,1277338.1782713074,LN
2403,1273246.788720276,LN
2405,1274453.280712898,LN
2406,1275196.760693505,LN
2408,1271351.2809650835,LN
2412,1274665.2984314074,LN
2414,1265062.0791739847,LN
2415,1264807.411124781,LN
2416,1269172.002761098,LN
2417,1273690.0103863426,LN
2418,1271569.6204772007,LN
2420,1262120.739628221,LN
2421,1269926.932648962,LN
2422,1266027.8382426177,LN
2423,1261184.0756128922,LN
2426,1239918.0927182788,LN
2427,1240264.257277381,LN
2431,1232755.2070894728,LN
2432,1246185.124567325,LN
2434,1259381.2635097136,LN
2435,1243047.5742185954,LN
2437,1241554.1086887545,LN
2438,1248953.965572627,LN
2440,1244856.7442341775,LN
2441,1241941.1665832691,LN
2442,1240178.2225834122,LN
2443,1247416.5621313525,LN
2444,1246252.9246407498,LN
2448,1252419.5279424998,LN
2450,1243649.342977782,LN
2451,1241403.4177196468,LN
2453,1252112.8857235587,LN
2454,1238321.9454074171,LN
2456,1242064.6270919729,LN
2457,1254706.2429688124,LN
2458,1244567.1767991134,LN
2459,1241329.137029659,LN
2461,1254949.6972812563,LN
2465,1236866.9381213095,LN
2469,1231513.219475288,LN
2470,1247350.0504561656,LN
2475,1238320.5507523045,LN
2476,1257990.7917375078,LN
2479,1254875.218874402,LN
2480,1238932.40850195,LN
2481,1251348.3608602402,LN
2484,1250975.3440157191,LN
2485,1244405.1905419414,LN
2486,1241720.2615953367,LN
2488,1243377.209488468,LN
2492,1260300.8044015495,LN
2493,1250685.0573733617,LN
2494,1260836.257317962,LN
2496,1257359.9696910267,LN
2498,1263530.5252600007,LN
2501,1246886.0812650402,LN
2504,1264839.4209017823,LN
2507,1262960.8655997566,LN
2510,1273672.305103555,LN
2517,1267115.5336418785,LN
2518,1272191.9685281897,LN
2522,1272557.1273452216,LN
2523,1277741.933461668,LN
2525,1269141.9707286668,LN
2526,1273698.125472129,LN
2527,1272295.7524355035,LN
2528,1277065.9360649132,LN
2533,1272988.815039981,LN
2534,1274888.4733977823,LN
2535,1270599.7962393186,LN
2539,1275957.3963270918,LN
2541,1272957.8652230315,LN
2543,1275981.8286512045,LN
2544,1275919.639121058,LN
2545,1276766.3812515314,LN
2547,1273315.3535957604,LN
2552,1278397.8371248853,LN
2557,1275892.988320974,LN
2558,1273027.1359461665,LN
2559,1271386.5630789546,LN
2561,1274903.995092918,LN
2563,1275261.8379767684,LN
2564,1268883.4610389385,LN
2565,1275556.987647704,LN
2567,1269413.042981213,LN
2568,1270583.645035387,LN
2573,1266229.7705102293,LN
2575,1270435.3668087684,LN
2578,1268819.0330951123,LN
2579,1264760.1269186882,LN
2581,1260157.0827654854,LN
2585,1272851.0262300624,LN
2589,1265461.7508603206,LN
2592,1265175.621406384,LN
2593,1263694.6244711676,LN
2597,1263028.3271180054,LN
2599,1265381.6506939095,LN
2600,1275284.7645109228,LN
2601,1258718.0647611895,LN
2605,1256120.3118344247,LN
2606,1262632.3657380666,LN
2607,1254931.0768507328,LN
2609,1259526.2510514555,LN
2610,1265910.4992619918,LN
2611,1264594.2964191486,LN
2612,1271346.8708385366,LN
2613,1263662.672610818,LN
2614,1262433.7533853992,LN
2615,1268151.710373129,LN
2616,1266362.483099221,LN
2617,1267418.6117515378,LN
2621,1262229.4073680355,LN
2624,1267135.9777253796,LN
2625,1263433.247622254,LN
2626,1265059.1681026672,LN
2627,1270521.246514337,LN
2628,1265937.463438167,LN
2630,1268017.8913483345,LN
2632,1262681.666074474,LN
2639,1259760.754285662,LN
2640,1271365.2465676682,LN
2643,1269684.2310535265,LN
2645,1273184.8655018026,LN
2647,1268573.0956617452,LN
2650,1270983.8753512653,LN
2653,1273676.7313781048,LN
2656,1275179.0134962266,LN
2657,1275443.793806014,LN
2658,1275104.3327876942,LN
2659,1275092.5029830122,LN
2661,1269191.7807293823,LN
2662,1274868.51748795,LN
2665,1275026.7037006114,LN
2667,1270869.288258309,LN
2668,1274707.4148766464,LN
2669,1276041.0624116166,LN
2670,1270416.284006385,LN
2671,1275658.3612760855,LN
2674,1279099.797551879,LN
2675,1272816.3995084746,LN
2681,1271998.431017229,LN
2683,1273850.1180004878,LN
2684,1273541.0062848208,LN
2686,1275290.6811696826,LN
2687,1273628.781709054,LN
2688,1273839.0493588585,LN
2691,1274836.737143503,LN
2692,1273572.7220588687,LN
2693,1271416.7014353154,LN
2695,1274440.7243846788,LN
2696,1275113.9446656269,LN
2697,1271346.8708385366,LN
2698,1273299.870559059,LN
2700,1274397.148459033,LN
2701,1272658.024693587,LN
2704,1279154.8566954527,LN
2705,1271788.0349966455,LN
2706,1277252.116418644,LN
2711,749054.7517984448,LN
2714,1272217.7289111458,LN
2715,1276798.9992138392,LN
2717,1274867.778392176,LN
2718,1273390.5622732935,LN
2719,1271882.9252835969,LN
2720,1275153.8724790027,LN
2722,1277430.1882502064,LN
2725,1273350.0074709358,LN
2726,1272011.6750533325,LN
2727,1267033.0338649745,LN
2729,1273231.3073509657,LN
2730,1272387.7736064782,LN
2732,1268420.8964520353,LN
2733,1266771.0040692932,LN
2734,1264792.8617617302,LN
2738,1264660.477938838,LN
2739,1260008.340119582,LN
2741,1261287.518061343,LN
2742,1260272.6352669727,LN
2743,1261202.1587331446,LN
2747,1268044.9453760386,LN
2749,1265713.7684211496,LN
2750,1262022.230382333,LN
2751,1264729.5759272573,LN
2753,1261941.1166666285,LN
2754,1264541.9379271162,LN
2755,1264777.585290775,LN
2756,1266594.4323148078,LN
2757,1260478.5156615234,LN
2759,1269624.1199196086,LN
2760,1266985.5831079597,LN
2761,1263191.5702827417,LN
2762,1266382.1736002134,LN
2766,1260128.1979509238,LN
2770,1261541.4942092474,LN
2774,1257743.9980690775,LN
2779,1258832.6328741324,LN
2780,1256468.4043831371,LN
2781,1259587.5742352626,LN
2785,1270276.1163766263,LN
2786,1274218.4444802415,LN
2790,1271817.4568269097,LN
2791,1271932.2149733584,LN
2793,1272504.843772315,LN
2794,1273128.8449225044,LN
2795,1275615.4420068078,LN
2796,1274751.012023343,LN
2797,1276578.119224982,LN
2799,1276820.4983274932,LN
2800,1268404.0689741494,LN
2802,1279451.066926394,LN
2804,1276188.4302479576,LN
2805,1277828.0613374226,LN
2807,1273443.656100883,LN
2810,1274004.361088066,LN
2812,1275765.6720858575,LN
2818,1273645.7481022936,LN
2819,1275275.1500575289,LN
2820,1276499.5696007076,LN
2822,1270233.5585063735,LN
2829,1269426.2332336777,LN
2830,1275848.572794833,LN
2833,1270072.8915667243,LN
2834,1272472.444841015,LN
2836,1267435.4130919678,LN
2837,1273509.292090369,LN
2839,1271546.8273258826,LN
2842,1272144.13058459,LN
2844,1271356.426151392,LN
2846,1273515.1922860197,LN
2849,1272748.6249957315,LN
2850,1271722.5763080416,LN
2851,1271780.6797517769,LN
2852,1267525.2712999922,LN
2853,1267999.6122533942,LN
2854,1268933.2507498688,LN
2857,1275666.5014633173,LN
2859,1275539.230422362,LN
2860,1272004.317221449,LN
2864,1274635.0058670847,LN
2868,1273799.9416989265,LN
2869,1276615.915413334,LN
2871,1271127.1382785572,LN
2872,1270138.180534457,LN
2873,1266295.3941379031,LN
2875,1268191.2033513573,LN
2876,1274275.299400535,LN
2877,1274747.317234239,LN
2880,1276259.5344412315,LN
2881,1270937.5973071896,LN
2882,1271930.743584019,LN
2885,1273097.1512520683,LN
2886,1274649.0437056827,LN
2887,1270431.6969945566,LN
2893,1272191.232532577,LN
2894,1275642.82120712,LN
2897,1277542.9927606662,LN
2899,1276653.713839848,LN
2902,611899.5692684413,LN
2903,1269087.7701700006,LN
2904,1276050.6884171336,LN
2908,1275272.931358102,LN
2910,1274255.3626820387,LN
2914,1276697.4442238903,LN
2918,1269924.732519951,LN
2919,1266583.489404643,LN
2920,1273136.9528591146,LN
2922,1278398.580319381,LN
2923,1273477.5794753954,LN
2924,1273752.7205552785,LN
2925,1278371.8258619036,LN
2926,1275622.101704118,LN
2929,1269964.3360085655,LN
2930,1279668.4742556005,LN
2931,1279606.6694512414,LN
2932,1272974.813745899,LN
2933,1272018.2971748072,LN
2937,1269346.363122732,LN
2940,1266144.469962062,LN
2945,1271858.6496763418,LN
2948,1274890.690759662,LN
2952,1276908.726409956,LN
2953,1272691.9062234496,LN
2954,1271593.1497486045,LN
2955,1270450.0462776322,LN
2956,1279344.623843497,LN
2958,1276259.5344412315,LN
2959,1274356.529517065,LN
2963,1274482.0873419591,LN
2965,1270667.3420867268,LN
2967,1276752.2967375522,LN
2972,1276564.7799281324,LN
2973,1272197.1205213233,LN
2974,1271371.861960193,LN
2975,1277672.8910497606,LN
2977,1277947.6201321986,LN
2978,1274330.68244757,LN
2980,1279009.034717254,LN
2984,1270754.721824967,LN
2987,1273512.2421813605,LN
2989,1269846.266236421,LN
2990,1270484.5443648049,LN
2995,1262306.9351247684,LN
2996,1273063.248142239,LN
2999,1261108.132170075,LN
3000,1254712.6861305789,LN
3002,1257492.986678378,LN
3005,1257536.8525037528,LN
3007,1262778.1028622093,LN
3009,1266973.903466713,LN
3012,1255287.1092407906,LN
3013,1272101.4474568074,LN
3014,1262585.9689380724,LN
3018,1244860.9724939016,LN
3019,1250965.380966982,LN
3023,1246780.7461169623,LN
3025,1251459.4546517206,LN
3028,1252328.9458918748,LN
3030,1255763.0896082278,LN
3035,1255125.1861703675,LN
3037,1255425.4217545397,LN
3038,1255765.9580536347,LN
3039,1243563.5412695864,LN
3041,1254953.9943821572,LN
3042,1249254.8041275532,LN
3043,1259038.043016392,LN
3045,1254382.0226265534,LN
3053,1252961.1538014915,LN
3055,1249871.8343889022,LN
3057,1255623.9857343438,LN
3058,1245993.7704098024,LN
3060,1249042.641121866,LN
3061,1249792.9852924962,LN
3063,1250416.2355374885,LN
3064,1249513.1868283723,LN
3065,1254062.2607965693,LN
3066,1251132.6388844952,LN
3068,1244283.3764887815,LN
3070,1246401.263024727,LN
3071,1260040.1074443574,LN
3073,1259940.4789281625,LN
3075,1260847.101144211,LN
3076,1277657.30186034,LN
3078,1259169.973294885,LN
3079,1263544.31957048,LN
3080,1257643.2937849974,LN
3082,1260378.817808122,LN
3084,1261205.7754194224,LN
3087,1267037.4141140368,LN
3088,1270704.7890744817,LN
3089,1269769.2760382232,LN
3091,1278446.8898152057,LN
3092,741978.2691243804,LN
3093,1277106.727912937,LN
3094,1272054.3521569162,LN
3095,1269257.7117424433,LN
3098,1275712.384461651,LN
3102,1273293.972358406,LN
3103,1275565.8664457798,LN
3106,1269734.8167836496,LN
3107,1269269.433528561,LN
3111,1274391.2400883662,LN
3113,1271372.5970080565,LN
3116,1274446.633214197,LN
3118,1274097.3677925034,LN
3119,1273311.6671242977,LN
3122,1273484.954361191,LN
3123,1268196.3229915968,LN
3124,1272823.7667382658,LN
3125,1270345.0955331002,LN
3127,1274413.3967608567,LN
3128,1268981.57979438,LN
3129,1273736.4890957377,LN
3130,1271109.5041754262,LN
3133,1271163.1427583776,LN
3136,1271184.452492946,LN
3138,1271331.4356365637,LN
3139,1272870.9190285534,LN
3141,1271307.9160494711,LN
3143,1270924.37562787,LN
3147,1273174.5455509708,LN
3153,1272523.9893708625,LN
3155,1273628.781709054,LN
3156,1272024.183562891,LN
3159,1271921.179636289,LN
3162,1270865.6159367985,LN
3163,1269214.4895272157,LN
3164,1277080.0274996152,LN
3167,1269907.865117461,LN
3168,1273496.0168500447,LN
3170,1263960.468489264,LN
3173,1273582.3108596792,LN
3175,1270804.6584998537,LN
3176,1272484.2260796905,LN
3177,1267925.7700748467,LN
3178,1271682.8630847496,LN
3179,1263911.0682447285,LN
3182,1271749.788652341,LN
3183,1272328.1423696412,LN
3185,1265493.0655005148,LN
3186,1267347.7588249466,LN
3187,1263792.6686731582,LN
3190,1262908.6422767262,LN
3192,1261858.565198779,LN
3193,1261826.7061174137,LN
3195,1270422.8895269502,LN
3199,1269542.7590365205,LN
3201,1263137.8767629317,LN
3204,1261298.3696511537,LN
3205,1275256.6611315275,LN
3206,1270642.3786543582,LN
3207,1264096.3390754547,LN
3208,1264339.08971538,LN
3209,1270574.8354608545,LN
3210,1260026.3895394276,LN
3211,1265941.1073338606,LN
3212,1262702.6923890093,LN
3214,1265468.3049590986,LN
3215,1263243.091329384,LN
3216,1272088.937427654,LN
3217,1269844.7996692318,LN
3222,1273140.6383189857,LN
3223,1269370.542921184,LN
3225,1269781.007275035,LN
3226,1261262.198411251,LN
3227,1268307.502517267,LN
3230,1259020.7427353726,LN
3231,1259955.6387729915,LN
3234,1265736.3529289195,LN
3235,1261891.8741403846,LN
3237,1266854.1995582476,LN
3240,1263972.8191537852,LN
3241,1267110.42272408,LN
3242,1262861.4999305117,LN
3243,1266822.817520107,LN
3244,1267076.8377185022,LN
3246,1265325.5866105915,LN
3247,1272088.937427654,LN
3250,1271229.2787494797,LN
3253,1271614.4739029766,LN
3255,1273753.4583587232,LN
3256,1273885.5389463648,LN
3258,1274605.4535333265,LN
3264,1270491.884625073,LN
3265,1269907.865117461,LN
3266,1275367.602729803,LN
3268,1273698.8632123284,LN
3271,1275782.6954595612,LN
3272,1268050.0638354677,LN
3273,1272345.0741279265,LN
3275,1273986.647064821,LN
3276,1270429.4951162064,LN
3277,1274867.0392972594,LN
3279,1270843.582453413,LN
3281,1274830.824696093,LN
3282,1272506.3164902113,LN
3285,1270338.4908214826,LN
3286,1273369.17851011,LN
3290,1273066.933175403,LN
3291,1266779.0312278755,LN
3293,1272491.589464645,LN
3297,1267513.581706497,LN
3298,1266274.9771692862,LN
3299,1267760.5702106513,LN
3300,1260869.5123095457,LN
3301,1265802.6540429275,LN
3304,1267382.0886351203,LN
3307,1271457.1331818472,LN
3310,1263193.0215223066,LN
3314,1270505.0973072972,LN
3315,1260703.254891551,LN
3317,1267296.6327679448,LN
3320,1267084.1386552225,LN
3321,1264096.3390754547,LN
3328,1260749.5134223397,LN
3331,1264540.4835864496,LN
3333,1261294.0289928224,LN
3335,1269218.8848722714,LN
3336,1268598.7096958798,LN
3337,1268818.300996984,LN
3338,1267513.581706497,LN
